DateTime,Close,Open,Low,High,Volume
2024-06-26 15:00:00,+81300,+81100,+81000,+81300,1978122
2024-06-26 14:00:00,+81100,+81100,+81000,+81400,2339346
2024-06-26 13:00:00,+81100,+80900,80800,+81100,1898495
2024-06-26 12:00:00,+80900,-80700,-80500,+80900,756281
2024-06-26 11:00:00,-80700,-80700,-80500,+80900,921397
2024-06-26 10:00:00,-80600,-80500,-80300,-80700,1319588
2024-06-26 09:00:00,-80600,-80100,-79900,+81000,6441252
2024-06-25 15:00:00,+80800,+80900,-80400,+81000,3399262
2024-06-25 14:00:00,+80900,+81500,+80700,+81600,2639432
2024-06-25 13:00:00,+81500,+81500,+81300,+81600,1094778
2024-06-25 12:00:00,+81500,+81500,+81400,+81800,1609364
2024-06-25 11:00:00,+81500,+81100,+81100,+81600,2021213
2024-06-25 10:00:00,+81100,-80400,-80400,+81300,2428750
2024-06-25 09:00:00,-80400,80600,-80100,+80900,4214364
2024-06-24 15:00:00,+80600,+80700,+80400,+80800,1959003
2024-06-24 14:00:00,+80700,+80200,+80200,+80900,2060545
2024-06-24 13:00:00,+80200,+80100,80000,+80400,1469970
2024-06-24 12:00:00,80000,-79800,-79800,+80200,1021003
2024-06-24 11:00:00,-79800,-79800,-79700,80000,932540
2024-06-24 10:00:00,-79800,+80200,-79700,+80400,2260136
2024-06-24 09:00:00,+80300,-79700,-79500,+80400,3879338
2024-06-21 15:00:00,-80000,-80400,-80000,-80600,3973840
2024-06-21 14:00:00,-80500,-80300,-80200,-80600,1258108
2024-06-21 13:00:00,-80300,-80500,-80300,-80600,1030897
2024-06-21 12:00:00,-80500,-80200,-80200,-80600,1508362
2024-06-21 11:00:00,-80300,-80000,-80000,-80400,1140883
2024-06-21 10:00:00,-80000,-80300,-80000,-80400,1887640
2024-06-21 09:00:00,-80300,-80700,-80000,-80800,6117209
2024-06-20 15:00:00,+81600,+81900,+81600,+82000,2457677
2024-06-20 14:00:00,+81900,+82000,+81800,+82100,2360281
2024-06-20 13:00:00,+82100,+81800,+81600,+82100,2480820
2024-06-20 12:00:00,+81900,+81500,+81500,+81900,1126092
2024-06-20 11:00:00,+81500,+81600,+81300,+81600,1503138
2024-06-20 10:00:00,+81600,+81400,81200,+82200,4778711
2024-06-20 09:00:00,+81500,+81500,81200,+82000,5082836
2024-06-19 15:00:00,+81200,+81200,+81100,+81400,2404200
2024-06-19 14:00:00,+81100,+80900,+80800,+81300,2263012
2024-06-19 13:00:00,+80900,+81000,+80800,+81200,1452054
2024-06-19 12:00:00,+81000,+80900,+80500,+81200,2047650
2024-06-19 11:00:00,+80900,+81400,+80700,+81400,1753619
2024-06-19 10:00:00,+81400,+81400,+80800,+81500,2768461
2024-06-19 09:00:00,+81400,+81100,+81000,+82500,11072047
2024-06-18 15:00:00,+79800,+79900,+79700,+79900,1755588
2024-06-18 14:00:00,+79900,+79800,+79700,+80000,1949264
2024-06-18 13:00:00,+79900,+79800,+79800,+79900,886332
2024-06-18 12:00:00,+79800,+79800,+79700,+79900,890933
2024-06-18 11:00:00,+79900,+80100,+79700,+80100,1654098
2024-06-18 10:00:00,+80000,+79800,+79600,+80100,3566265
2024-06-18 09:00:00,+79900,+78700,+78600,+80200,7256553
2024-06-17 15:00:00,-78100,-78100,-78000,-78400,1976638
2024-06-17 14:00:00,-78100,-78500,-78000,-78600,2541284
2024-06-17 13:00:00,-78500,-79200,-78400,-79400,1815719
2024-06-17 12:00:00,-79300,-78400,-78200,-79500,2299807
2024-06-17 11:00:00,-78300,-78500,-78300,-78700,1083245
2024-06-17 10:00:00,-78500,-78800,-78400,-79100,1995965
2024-06-17 09:00:00,-78900,-79200,-78500,-79500,4334979
2024-06-14 15:00:00,+79600,+79800,+79600,+80000,2829574
2024-06-14 14:00:00,+79800,+79800,+79500,+79900,1862269
2024-06-14 13:00:00,+79800,+79900,+79800,+80000,1297851
2024-06-14 12:00:00,+80000,+80000,+79800,+80000,1154675
2024-06-14 11:00:00,+80000,+80000,+79800,+80000,1142192
2024-06-14 10:00:00,+79900,+80400,+79400,+80400,4101117
2024-06-14 09:00:00,+80300,+79700,+79000,+80500,10413254
2024-06-13 15:00:00,+78600,+78700,+78600,+79000,8324640
2024-06-13 14:00:00,+78700,+78800,+78500,+78800,3462556
2024-06-13 13:00:00,+78800,+78500,+78400,+78800,3264887
2024-06-13 12:00:00,+78400,+78400,+78200,+78500,1665398
2024-06-13 11:00:00,+78400,+78500,+78200,+78600,2873931
2024-06-13 10:00:00,+78400,+78300,+78200,+78500,4037095
2024-06-13 09:00:00,+78300,+78400,+77800,+78400,9691415
2024-06-12 15:00:00,+76500,+76700,+76200,+76700,2591215
2024-06-12 14:00:00,+76600,+75300,+75300,+77100,4810583
2024-06-12 13:00:00,+75400,+75400,+75300,+75600,1289435
2024-06-12 12:00:00,+75500,+75500,+75300,+75500,888718
2024-06-12 11:00:00,+75400,+75500,+75400,+75700,876074
2024-06-12 10:00:00,+75600,+75600,+75400,+75800,1776880
2024-06-12 09:00:00,+75700,+75300,75200,+76100,4470819
2024-06-11 15:00:00,-75200,-75500,-75200,-75600,2332577
2024-06-11 14:00:00,-75500,-75300,-75300,+76000,3000858
2024-06-11 13:00:00,-75300,-75200,-75100,-75500,2074324
2024-06-11 12:00:00,-75300,-75400,-75200,-75400,1439893
2024-06-11 11:00:00,-75400,-75400,-75300,-75500,1432139
2024-06-11 10:00:00,-75400,-75500,-75300,-75600,2014703
2024-06-11 09:00:00,-75400,+75900,-75300,+76000,4355287
2024-06-10 15:00:00,-75700,-76400,-75700,-76400,1952255
2024-06-10 14:00:00,-76400,-76300,-76200,-76600,1666212
2024-06-10 13:00:00,-76300,-75800,-75800,-76400,1602737
2024-06-10 12:00:00,-75800,-75900,-75800,-75900,629135
2024-06-10 11:00:00,-75900,-75900,-75700,-75900,1034249
2024-06-10 10:00:00,-75900,-75700,-75600,-75900,1646077
2024-06-10 09:00:00,-75800,-76100,-75700,-76600,5771830
2024-06-07 15:00:00,-77300,-77300,-77200,+77500,1913661
2024-06-07 14:00:00,-77300,77400,-77200,+77500,1558273
2024-06-07 13:00:00,-77300,-77300,-77100,+77500,1985222
2024-06-07 12:00:00,-77200,-77300,-77100,77400,1336433
2024-06-07 11:00:00,-77300,+77600,-77200,+77600,2163867
2024-06-07 10:00:00,+77500,+77600,-77100,+77700,3183754
2024-06-07 09:00:00,+77500,+78400,+77500,+78600,8081876
2024-06-05 15:00:00,+77400,+77500,+77400,+77600,2218872
2024-06-05 14:00:00,+77500,+77300,+77100,+77600,2508861
2024-06-05 13:00:00,+77300,+77400,+77000,+77400,1412732
2024-06-05 12:00:00,+77300,+77500,+77300,+77500,1523344
2024-06-05 11:00:00,+77400,+77500,+77200,+77500,1762022
2024-06-05 10:00:00,+77500,+77200,+77100,+77600,3140433
2024-06-05 09:00:00,+77200,+78000,+76800,+78000,10443541
2024-06-04 15:00:00,-75300,-75500,-75300,-75600,1742357
2024-06-04 14:00:00,-75500,+75800,-75400,+75900,1753367
2024-06-04 13:00:00,75700,-75600,-75500,+75900,1050021
2024-06-04 12:00:00,-75600,75700,-75500,+75800,878507
2024-06-04 11:00:00,+75800,75700,-75500,+75900,1027727
2024-06-04 10:00:00,75700,-75200,-75100,+76100,2610795
2024-06-04 09:00:00,-75200,-74900,-74900,+75800,3955021
2024-06-03 15:00:00,+75700,+75700,+75500,+75800,1173344
2024-06-03 14:00:00,+75700,+76000,+75600,+76000,1153531
2024-06-03 13:00:00,+76000,+76000,+75900,+76200,800252
2024-06-03 12:00:00,+76000,+76000,+75800,+76400,2091275
2024-06-03 11:00:00,+75900,+75800,+75700,+76100,1391378
2024-06-03 10:00:00,+75800,+75600,+75500,+76100,2891909
2024-06-03 09:00:00,+75600,+74400,+74200,+75700,5998729
2024-05-31 15:00:00,73500,+73800,73500,+73800,9124014
2024-05-31 14:00:00,+73700,+74100,+73700,+74200,2301615
2024-05-31 13:00:00,+74100,+74100,+74000,+74300,1410177
2024-05-31 12:00:00,+74100,+74300,+74100,+74400,1338272
2024-05-31 11:00:00,+74400,+74200,+74000,+74400,1716204
2024-05-31 10:00:00,+74300,+74100,+74100,+74500,2132391
2024-05-31 09:00:00,+74100,+74500,+73900,+74700,5516007
2024-05-30 15:00:00,-73500,-74000,-73500,-74000,3783054
2024-05-30 14:00:00,-74000,-73600,-73600,-74200,4909869
2024-05-30 13:00:00,-73600,-74300,-73500,-74300,5658370
2024-05-30 12:00:00,-74200,-74300,-74100,-74300,1956135
2024-05-30 11:00:00,-74200,-74500,-74200,-74800,1999420
2024-05-30 10:00:00,-74600,-74400,-74300,-74700,2141328
2024-05-30 09:00:00,-74400,-74800,-74300,75200,7697223
2024-05-29 15:00:00,-75200,-75300,-75200,-75700,4568445
2024-05-29 14:00:00,-75400,-75900,-75200,-76000,4539645
2024-05-29 13:00:00,-75900,-76200,-75600,-76200,4037935
2024-05-29 12:00:00,-76100,-76600,-75800,-76700,4153860
2024-05-29 11:00:00,-76600,+77700,-76500,+77700,3701797
2024-05-29 10:00:00,77600,+77700,-77200,+77800,2462850
2024-05-29 09:00:00,77600,+77700,-77400,+78200,6229772
2024-05-28 15:00:00,+77600,+77900,+77600,+78000,1922618
2024-05-28 14:00:00,+77900,+77700,+77400,+77900,2370964
2024-05-28 13:00:00,+77700,+77800,+77600,+77900,1466351
2024-05-28 12:00:00,+77800,+77800,+77600,+77900,1296101
2024-05-28 11:00:00,+77800,+77800,+77600,+77900,1513104
2024-05-28 10:00:00,+77900,+77400,+77400,+77900,3187496
2024-05-28 09:00:00,+77400,-76500,-76200,+77500,6108907
2024-05-27 15:00:00,+77200,+77800,+77100,+78200,5419966
2024-05-27 14:00:00,+77900,-74700,-74600,+78100,8313798
2024-05-27 13:00:00,-74800,-75000,-74600,-75200,3170267
2024-05-27 12:00:00,-75000,-75000,-74900,-75400,2286751
2024-05-27 11:00:00,-75000,-74200,-74200,-75400,5652305
2024-05-27 10:00:00,-74300,-74800,-74000,-74800,7763308
2024-05-27 09:00:00,-74800,-75300,-74700,-75500,10976360
2024-05-24 15:00:00,-75900,-75900,-75800,-76000,3056749
2024-05-24 14:00:00,-76000,-75900,-75800,-76000,3194837
2024-05-24 13:00:00,-75900,-76000,-75900,-76100,2303169
2024-05-24 12:00:00,-76100,-76300,-76000,-76400,2428168
2024-05-24 11:00:00,-76400,-76400,-76300,-76500,1376770
2024-05-24 10:00:00,-76500,-76700,-76400,-76800,2608205
2024-05-24 09:00:00,-76800,-76800,-75700,-77000,12817047
2024-05-23 15:00:00,+78300,+78600,+78300,+78700,2162570
2024-05-23 14:00:00,+78600,+78700,+78500,+78800,1581258
2024-05-23 13:00:00,+78700,+79000,+78400,+79100,2447627
2024-05-23 12:00:00,+78900,+78300,+78300,+79000,2647039
2024-05-23 11:00:00,+78300,-77400,-77300,+78800,3138495
2024-05-23 10:00:00,-77300,-77300,-77200,-77400,1565875
2024-05-23 09:00:00,-77200,77700,-77100,+78100,5051991
2024-05-22 15:00:00,-77700,-78000,-77700,-78000,2047944
2024-05-22 14:00:00,-78000,-77900,-77700,-78100,2591377
2024-05-22 13:00:00,-77900,-78100,-77800,-78200,1816413
2024-05-22 12:00:00,-78100,78400,-78100,+78700,2681482
2024-05-22 11:00:00,-78300,+78500,-78100,+78500,1516291
2024-05-22 10:00:00,78400,-78000,-77900,+78700,3041202
2024-05-22 09:00:00,-77900,-78100,-77300,-78200,5481236
2024-05-21 15:00:00,-78400,-78200,-78200,-78500,1975308
2024-05-21 14:00:00,-78200,-78400,-78200,-78500,1567708
2024-05-21 13:00:00,-78400,-78400,-78200,-78500,1414544
2024-05-21 12:00:00,-78500,-78600,-78400,-78700,866429
2024-05-21 11:00:00,-78600,-78600,-78400,78900,1568996
2024-05-21 10:00:00,-78700,-78500,-78500,+79000,2237840
2024-05-21 09:00:00,-78600,-78500,-78200,-78800,3639701
2024-05-20 15:00:00,+78900,+78800,+78400,+78900,2335917
2024-05-20 14:00:00,+78700,+78600,+78500,+78900,2538110
2024-05-20 13:00:00,+78600,+78300,+78200,+78800,1959031
2024-05-20 12:00:00,+78300,+78500,+77900,+78600,2436070
2024-05-20 11:00:00,+78500,+78400,+78300,+78600,1179243
2024-05-20 10:00:00,+78400,+78700,+78300,+78700,1767829
2024-05-20 09:00:00,+78700,+78100,+77900,+79100,6107530
2024-05-17 15:00:00,-77400,-77300,-77300,-77500,1986926
2024-05-17 14:00:00,-77400,-77300,-77300,-77500,1439312
2024-05-17 13:00:00,-77300,-77300,-77200,-77400,1281428
2024-05-17 12:00:00,-77300,-77400,-77300,-77500,1430054
2024-05-17 11:00:00,-77500,-77500,-77400,-77700,1513864
2024-05-17 10:00:00,-77400,-78100,-77400,-78100,3384532
2024-05-17 09:00:00,-78000,+78600,-77900,+78800,4653279
2024-05-16 15:00:00,-78200,-78200,-78100,+78500,2980813
2024-05-16 14:00:00,78300,+78400,-78200,+78500,1602987
2024-05-16 13:00:00,+78500,78300,-78100,+78500,1591636
2024-05-16 12:00:00,-78200,+78400,-78200,+78500,1360988
2024-05-16 11:00:00,+78400,+78500,78300,+78600,1608762
2024-05-16 10:00:00,+78600,+79500,+78400,+79600,3964190
2024-05-16 09:00:00,+79600,+80200,+79200,+80300,7260413
2024-05-14 15:00:00,-78300,-78200,-78100,-78300,1508918
2024-05-14 14:00:00,-78200,-78300,-78200,78400,786139
2024-05-14 13:00:00,-78200,-78200,-78000,-78300,911623
2024-05-14 12:00:00,-78100,-78100,-78000,-78200,1037303
2024-05-14 11:00:00,-78100,78400,-78100,+78600,1316281
2024-05-14 10:00:00,78400,-78100,-78000,+78500,1769879
2024-05-14 09:00:00,-78100,+78600,-77900,+78800,4102219
2024-05-13 15:00:00,-78400,-77800,-77700,-78400,1902102
2024-05-13 14:00:00,-77800,-77700,-77600,-78100,2080965
2024-05-13 13:00:00,-77700,-77700,-77600,-77800,1418395
2024-05-13 12:00:00,-77800,-77800,-77600,-77900,1322876
2024-05-13 11:00:00,-77700,-77800,-77700,-78000,1936410
2024-05-13 10:00:00,-77800,-78900,-77600,-79000,5198480
2024-05-13 09:00:00,-78900,+79400,-78800,+79900,4723140
2024-05-10 15:00:00,-79200,-79000,-79000,-79200,1629044
2024-05-10 14:00:00,-79000,-79200,-79000,-79500,2187872
2024-05-10 13:00:00,-79100,-79100,-79100,-79300,1459126
2024-05-10 12:00:00,-79200,-79300,-79000,-79400,1210653
2024-05-10 11:00:00,-79300,79700,-78900,+79800,3344313
2024-05-10 10:00:00,79700,79700,-79600,+80000,2057050
2024-05-10 09:00:00,+79800,+80400,-79600,+81100,4845542
2024-05-09 15:00:00,-79700,-80000,-79700,-80100,4851646
2024-05-09 14:00:00,-80000,-80000,-79800,-80200,2538804
2024-05-09 13:00:00,-79900,-80500,-79900,-80500,2162471
2024-05-09 12:00:00,-80400,-80800,-80300,-80900,2580574
2024-05-09 11:00:00,-80800,81300,-80800,81300,1499710
2024-05-09 10:00:00,81300,+81400,-80800,+81500,2327784
2024-05-09 09:00:00,+81400,-81100,-80800,+81500,2736627
2024-05-08 15:00:00,81300,-81200,-81100,+81400,2416146
2024-05-08 14:00:00,-81200,-81000,-81000,+81400,1517355
2024-05-08 13:00:00,-81100,-80800,-80800,-81200,1339991
2024-05-08 12:00:00,-80800,-80900,-80800,-81000,950085
2024-05-08 11:00:00,-80900,-80900,-80800,-81100,958623
2024-05-08 10:00:00,-80900,-80900,-80900,-81200,1691323
2024-05-08 09:00:00,-80900,-80800,-80500,-81200,4069758
2024-05-07 15:00:00,+81300,+81100,+80900,+81300,2696810
2024-05-07 14:00:00,+81100,+81000,+80900,+81200,3363129
2024-05-07 13:00:00,+81000,+80700,+80600,+81000,3156554
2024-05-07 12:00:00,+80600,+80500,+80500,+80800,1353020
2024-05-07 11:00:00,+80500,+80500,+80400,+80600,2085882
2024-05-07 10:00:00,+80500,+80300,+80200,+80600,3236327
2024-05-07 09:00:00,+80400,+79600,+79400,+80400,8887660
2024-05-03 15:00:00,-77600,-77700,-77500,-77800,1681315
2024-05-03 14:00:00,-77700,+78200,-77600,+78300,2469622
2024-05-03 13:00:00,+78300,+78400,+78100,+78400,953182
2024-05-03 12:00:00,+78400,+78300,+78200,+78500,1323844
2024-05-03 11:00:00,+78300,+78300,+78100,+78400,870645
2024-05-03 10:00:00,+78300,+78300,+78200,+78600,1607160
2024-05-03 09:00:00,+78300,+79000,78000,+79000,4150805
2024-05-02 15:00:00,+78000,+77900,+77900,+78100,2303890
2024-05-02 14:00:00,+77900,+78000,+77900,+78200,1484098
2024-05-02 13:00:00,+78100,+77800,+77700,+78200,1662829
2024-05-02 12:00:00,+77800,+78000,+77700,+78200,1654178
2024-05-02 11:00:00,+78000,+78400,+77800,+78500,1721115
2024-05-02 10:00:00,+78400,+78300,+78000,+78600,3717741
2024-05-02 09:00:00,+78300,+77600,-77300,+78300,6121260
2024-04-30 15:00:00,+77500,+77800,+77500,+77900,4207134
2024-04-30 14:00:00,+77900,+77900,+77800,+78100,1833600
2024-04-30 13:00:00,+78000,+78100,+77900,+78200,1379290
2024-04-30 12:00:00,+78000,+77900,+77800,+78100,1231023
2024-04-30 11:00:00,+77900,+77800,+77700,+78100,1432930
2024-04-30 10:00:00,+77800,+77800,+77700,+78100,1909720
2024-04-30 09:00:00,+77800,+77000,-76600,+78500,6825170
2024-04-29 15:00:00,76700,-76600,-76500,+76800,1673134
2024-04-29 14:00:00,-76500,-76400,-76200,+76800,2323898
2024-04-29 13:00:00,-76400,-76400,-76300,+76800,2357029
2024-04-29 12:00:00,-76400,-76300,-76200,-76400,1338605
2024-04-29 11:00:00,-76300,+76900,-76300,+76900,1501990
2024-04-29 10:00:00,+76900,+76800,-76500,+77000,1438359
2024-04-29 09:00:00,+76800,+77400,-76600,+77600,3613978
2024-04-26 15:00:00,+76700,+76800,+76700,+76800,1449015
2024-04-26 14:00:00,+76800,+76700,+76500,+76900,1226342
2024-04-26 13:00:00,+76700,+76800,+76500,+76900,1312913
2024-04-26 12:00:00,+76900,+77100,+76800,+77200,1086696
2024-04-26 11:00:00,+77000,+77200,+77000,+77500,1069410
2024-04-26 10:00:00,+77300,+77100,+76800,+77300,1974481
2024-04-26 09:00:00,+77100,+77800,+77000,+77900,4112434
2024-04-25 15:00:00,-76300,-76500,-76300,-76600,2505931
2024-04-25 14:00:00,-76600,-76800,-76500,-76800,1654050
2024-04-25 13:00:00,-76700,-76800,-76600,-77000,1970264
2024-04-25 12:00:00,-76900,-76800,-76700,-77000,793187
2024-04-25 11:00:00,-76900,-76800,-76700,-77100,1600819
2024-04-25 10:00:00,-76900,-77300,-76800,-77400,2000554
2024-04-25 09:00:00,-77300,-77300,-76800,-77500,4862307
2024-04-24 15:00:00,+78600,+78300,+78000,+78600,2211681
2024-04-24 14:00:00,+78300,+78600,+78200,+78700,2957563
2024-04-24 13:00:00,+78600,+78500,+78400,+78700,1361412
2024-04-24 12:00:00,+78400,+78500,+78300,+78800,2396570
2024-04-24 11:00:00,+78400,+78100,+78000,+78500,2203176
2024-04-24 10:00:00,+78200,+77800,+77800,+78200,2593320
2024-04-24 09:00:00,+77800,+77500,+77200,+78300,8080788
2024-04-23 15:00:00,-75500,-75800,-75500,-75800,2858871
2024-04-23 14:00:00,-75800,-75900,-75600,-76000,1963466
2024-04-23 13:00:00,-75800,-75900,-75700,+76200,1573891
2024-04-23 12:00:00,-75800,76100,-75800,+76300,2352623
2024-04-23 11:00:00,76100,76100,-76000,+76300,806146
