DateTime,Close,Open,Low,High,Volume
2024-02-20 11:00:00,-73000,-72900,-72800,-73000,1334177
2024-02-20 10:00:00,-72900,-73200,-72800,-73400,2128440
2024-02-20 09:00:00,-73200,-73700,-73200,-73700,3416385
2024-02-19 15:00:00,+73800,+73800,+73700,+73900,1029410
2024-02-19 14:00:00,+73800,+73700,+73600,+73900,1698330
2024-02-19 13:00:00,+73700,+73600,+73600,+73900,1459014
2024-02-19 12:00:00,+73600,+73500,+73500,+73800,1061998
2024-02-19 11:00:00,+73500,+73600,+73400,+73700,1139675
2024-02-19 10:00:00,+73600,+73600,+73500,+73900,2238055
2024-02-19 09:00:00,+73600,72800,72800,+73700,3529803
2024-02-16 15:00:00,-72800,-72800,-72800,-72900,1497234
2024-02-16 14:00:00,-72900,-72700,-72700,73000,1759355
2024-02-16 13:00:00,-72800,-72800,-72700,-72900,1137043
2024-02-16 12:00:00,-72900,-72700,-72700,-72900,1013325
2024-02-16 11:00:00,-72800,-72800,-72700,73000,901231
2024-02-16 10:00:00,-72800,-72700,-72600,-72900,1873407
2024-02-16 09:00:00,-72800,+73300,-72500,+73400,5030453
2024-02-15 15:00:00,-73000,-73100,-73000,-73200,2152502
2024-02-15 14:00:00,-73100,-73100,-73100,-73300,1441693
2024-02-15 13:00:00,-73100,-73300,-73100,-73400,1839843
2024-02-15 12:00:00,-73300,-73200,-73200,-73600,1393789
2024-02-15 11:00:00,-73300,-73200,-73200,-73400,1198201
2024-02-15 10:00:00,-73300,-73800,-73200,-73900,3156109
2024-02-15 09:00:00,-73800,+74200,-73700,+74400,2883624
2024-02-14 15:00:00,-74000,-74000,-74000,-74200,1907409
2024-02-14 14:00:00,-74000,-74200,-74000,-74200,1040313
2024-02-14 13:00:00,-74100,-74000,-73900,-74200,832820
2024-02-14 12:00:00,-74000,-73900,-73900,-74100,843444
2024-02-14 11:00:00,-73900,-73900,-73800,-74200,1158978
2024-02-14 10:00:00,-73800,-74000,-73800,-74100,1674175
2024-02-14 09:00:00,-74000,-73700,-73700,-74300,4746630
2024-02-13 15:00:00,+75200,+74900,+74900,+75200,1772120
2024-02-13 14:00:00,+75000,+75000,+74900,+75100,2336175
2024-02-13 13:00:00,+74900,+74900,+74800,+75000,2008401
2024-02-13 12:00:00,+74900,+75000,+74800,+75000,1415508
2024-02-13 11:00:00,+75000,+75100,+74700,+75100,1731566
2024-02-13 10:00:00,+75000,+75000,+74900,+75200,2844575
2024-02-13 09:00:00,+75100,+74800,+74400,+75200,8399644
2024-02-08 15:00:00,-74100,-73800,-73700,-74100,3451814
2024-02-08 14:00:00,-73900,-73700,-73700,-74100,3048443
2024-02-08 13:00:00,-73800,-73900,-73600,-74100,2894990
2024-02-08 12:00:00,-74000,-74500,-73800,-74600,3885610
2024-02-08 11:00:00,-74500,-74700,-74500,-74900,1915047
2024-02-08 10:00:00,-74800,-74900,-74600,75000,2160198
2024-02-08 09:00:00,-74900,75000,-74800,+75200,2890559
2024-02-07 15:00:00,+75000,+74800,+74800,+75100,1225594
2024-02-07 14:00:00,+74800,+74500,+74500,+74900,1666661
2024-02-07 13:00:00,+74500,+74500,-74300,+74700,2073734
2024-02-07 12:00:00,+74500,+75000,+74500,+75100,1520705
2024-02-07 11:00:00,+75100,+75000,+74700,+75300,1937058
2024-02-07 10:00:00,+75000,+75200,+75000,+75500,3507444
2024-02-07 09:00:00,+75200,+74600,74400,+75400,4587852
2024-02-06 15:00:00,+74400,-74200,-74100,+74400,1560105
2024-02-06 14:00:00,-74200,+74500,-74100,+74700,2176224
2024-02-06 13:00:00,+74500,+74400,+74400,+74600,1049990
2024-02-06 12:00:00,+74400,-74000,-74000,+74600,1516745
2024-02-06 11:00:00,-74000,-73700,-73700,-74200,1282937
2024-02-06 10:00:00,-73700,-73300,-73300,-73900,1755726
2024-02-06 09:00:00,-73300,74300,-73300,+74700,4601900
2024-02-05 15:00:00,-74300,-74300,-74100,-74500,1734763
2024-02-05 14:00:00,-74200,-73900,-73800,-74400,2429415
2024-02-05 13:00:00,-73800,-74100,-73700,-74100,1567887
2024-02-05 12:00:00,-74000,-73900,-73900,-74200,1466539
2024-02-05 11:00:00,-73900,-73800,-73700,-74000,2145945
2024-02-05 10:00:00,-73900,-73700,-73500,-73900,2849072
2024-02-05 09:00:00,-73700,-74200,-73500,-74800,6693259
2024-02-02 15:00:00,+75200,+74900,+74800,+75200,2682148
2024-02-02 14:00:00,+75000,+74600,+74600,+75000,1852018
2024-02-02 13:00:00,+74700,+74700,+74400,+74700,989533
2024-02-02 12:00:00,+74700,+74600,+74400,+74800,1526950
2024-02-02 11:00:00,+74600,+74800,+74400,+74900,1621741
2024-02-02 10:00:00,+74800,+74800,+74600,+74900,1915136
2024-02-02 09:00:00,+74800,+74000,+73700,+74900,4262182
2024-02-01 15:00:00,+73600,+73100,+73100,+73700,2941668
2024-02-01 14:00:00,+73100,+73100,+73000,+73400,1744994
2024-02-01 13:00:00,+73100,+73500,+73000,+73500,2396471
2024-02-01 12:00:00,+73400,+73800,+73400,+73900,1725298
2024-02-01 11:00:00,+73800,+73700,+73600,+74000,1384312
2024-02-01 10:00:00,+73600,+74100,+73400,+74200,2155889
2024-02-01 09:00:00,+74000,+73000,+72900,+74200,7402108
2024-01-31 15:00:00,-72700,-72700,-72500,-72800,2709821
2024-01-31 14:00:00,-72600,-72900,-72600,-73000,2688853
2024-01-31 13:00:00,-72900,-73300,-72900,-73300,1458649
2024-01-31 12:00:00,-73200,-73300,-73000,-73400,1416994
2024-01-31 11:00:00,-73300,-73400,-73200,-73600,1519201
2024-01-31 10:00:00,-73400,-73700,-73300,-73800,1892496
2024-01-31 09:00:00,-73700,-73400,-73400,-74000,3206438
2024-01-30 15:00:00,-74300,-74200,-74200,74400,1272897
2024-01-30 14:00:00,-74200,-73900,-73800,+74500,1409101
2024-01-30 13:00:00,-73800,-73800,-73700,-74000,877997
2024-01-30 12:00:00,-73800,-73800,-73800,-74100,779026
2024-01-30 11:00:00,-73900,-74300,-73800,74400,1611591
2024-01-30 10:00:00,-74300,-74300,-74200,+74600,1580998
2024-01-30 09:00:00,-74300,+75000,-74200,+75300,4509963
2024-01-29 15:00:00,+74400,+75100,+74400,+75200,2357444
2024-01-29 14:00:00,+75000,+74900,+74700,+75100,2383185
2024-01-29 13:00:00,+74900,+74600,+74500,+74900,1560984
2024-01-29 12:00:00,+74500,+74500,+74300,+74700,1023646
2024-01-29 11:00:00,+74500,+74500,+74400,+74600,1199887
2024-01-29 10:00:00,+74500,+74100,+74000,+74800,2462674
2024-01-29 09:00:00,+74100,+73800,+73500,+74200,2874527
2024-01-26 15:00:00,-73400,-73700,-73400,-73800,1311275
2024-01-26 14:00:00,-73700,-73700,-73700,-73900,1154930
2024-01-26 13:00:00,-73700,74100,-73700,+74200,1267682
2024-01-26 12:00:00,+74200,-74000,-74000,+74300,654446
2024-01-26 11:00:00,-74000,+74200,-74000,+74500,1467734
2024-01-26 10:00:00,74100,-73800,-73800,+74300,1675566
2024-01-26 09:00:00,-73800,-73700,-73300,-74000,3443846
2024-01-25 15:00:00,+74100,-73900,-73700,+74100,1433094
2024-01-25 14:00:00,-73900,+74100,-73800,+74200,1578362
2024-01-25 13:00:00,+74100,+74100,-73900,+74200,874434
2024-01-25 12:00:00,+74100,74000,-73800,+74100,899098
2024-01-25 11:00:00,74000,+74100,-73700,+74300,1402439
2024-01-25 10:00:00,+74100,+74500,74000,+74800,1523042
2024-01-25 09:00:00,+74500,+74200,74000,+74600,2949000
2024-01-24 15:00:00,-74000,-73900,-73800,-74000,1495314
2024-01-24 14:00:00,-73900,-73700,-73600,-74100,1409720
2024-01-24 13:00:00,-73800,-73700,-73600,-73800,736322
2024-01-24 12:00:00,-73600,-73700,-73600,-73800,944216
2024-01-24 11:00:00,-73700,-73600,-73500,-73800,1375114
2024-01-24 10:00:00,-73600,-73800,-73600,-74000,1547776
2024-01-24 09:00:00,-73800,75200,-73500,75200,5182739
2024-01-23 15:00:00,+75200,+75200,75100,+75300,1653033
2024-01-23 14:00:00,+75200,-75000,-75000,+75400,1626439
2024-01-23 13:00:00,75100,75100,-75000,+75200,703135
2024-01-23 12:00:00,75100,-75000,-74800,+75200,1034096
2024-01-23 11:00:00,-75000,-74900,-74800,+75300,1399022
2024-01-23 10:00:00,-74900,-74800,-74500,75100,1665442
2024-01-23 09:00:00,-74800,+75700,-74300,+75800,6640679
2024-01-22 15:00:00,+75100,+75300,+75100,+75400,2091058
2024-01-22 14:00:00,+75400,+75300,+75200,+75600,1816575
2024-01-22 13:00:00,+75300,+75400,+75200,+75600,1493212
2024-01-22 12:00:00,+75400,+75600,+75300,+75600,1393436
2024-01-22 11:00:00,+75500,+75400,+75200,+75700,2059788
2024-01-22 10:00:00,+75300,+75700,+75100,+75900,3096545
2024-01-22 09:00:00,+75800,+75900,+75000,+76000,7668593
2024-01-19 15:00:00,+74700,+74400,+74300,+74700,3494670
2024-01-19 14:00:00,+74300,+74200,+73800,+74400,2416037
2024-01-19 13:00:00,+74200,+74200,+74100,+74500,2896235
2024-01-19 12:00:00,+74200,+74100,+74000,+74200,1638241
2024-01-19 11:00:00,+74100,+73900,+73800,+74200,2006908
2024-01-19 10:00:00,+74000,+73900,+73700,+74200,3180267
2024-01-19 09:00:00,+73900,+73500,+73000,+73900,7566074
2024-01-18 15:00:00,+71700,+71500,+71400,+72000,2999608
2024-01-18 14:00:00,+71400,+71200,+71100,+71500,1624558
2024-01-18 13:00:00,+71200,+71500,+71100,+71600,1691301
2024-01-18 12:00:00,+71500,+71300,+71300,+71600,1191012
2024-01-18 11:00:00,+71300,+71400,+71300,+71800,1817117
2024-01-18 10:00:00,+71500,+71100,71000,+71500,2162782
2024-01-18 09:00:00,+71100,+71600,-70700,+71700,6157119
2024-01-17 15:00:00,-71000,-71200,-71000,-71400,2367058
2024-01-17 14:00:00,-71200,-71500,-71000,-71500,3042860
2024-01-17 13:00:00,-71400,-71200,-71100,-71600,2307223
2024-01-17 12:00:00,-71200,-71200,-71100,-71500,2288998
2024-01-17 11:00:00,-71200,-71600,-71200,-71700,2622487
2024-01-17 10:00:00,-71500,-72300,-71500,-72400,4393751
2024-01-17 09:00:00,-72300,+73100,-72300,+73300,5019536
2024-01-16 15:00:00,-72600,-72500,-72500,-72700,2543295
2024-01-16 14:00:00,-72600,-72800,-72500,-72900,1887980
2024-01-16 13:00:00,-72800,-73100,-72600,-73100,1624100
2024-01-16 12:00:00,-73100,-73000,-72900,-73200,600338
2024-01-16 11:00:00,-72900,-73000,-72800,-73200,1120669
2024-01-16 10:00:00,-73000,-72500,-72500,-73100,2051290
2024-01-16 09:00:00,-72600,-73500,-72500,-73700,4563312
2024-01-15 15:00:00,+73900,+73600,+73400,+73900,2199186
2024-01-15 14:00:00,+73500,+73500,+73400,+73600,974779
2024-01-15 13:00:00,+73600,+73600,+73400,+73600,919739
2024-01-15 12:00:00,+73600,+73700,+73500,+73800,1328203
2024-01-15 11:00:00,+73700,+73500,+73500,+73900,1458062
2024-01-15 10:00:00,+73600,+73700,+73400,+74000,2137224
2024-01-15 09:00:00,+73700,+73200,+73200,+74000,3947855
2024-01-12 15:00:00,-73100,-72900,-72900,-73100,1262618
2024-01-12 14:00:00,-72900,-72900,-72900,-73100,1018355
2024-01-12 13:00:00,-73000,+73500,-72800,+73500,1927451
2024-01-12 12:00:00,+73400,+73500,+73300,+73500,507647
2024-01-12 11:00:00,+73500,+73600,+73400,+73800,1396227
2024-01-12 10:00:00,+73600,+73400,73200,+73700,1934695
2024-01-12 09:00:00,+73400,-73000,-73000,+74100,4920778
2024-01-11 15:00:00,-73200,-73300,-73200,-73400,5873514
2024-01-11 14:00:00,-73200,-73000,-73000,-73500,3454992
2024-01-11 13:00:00,-73000,-73000,-72800,-73100,1936168
2024-01-11 12:00:00,-73100,-73000,-72800,-73100,2329358
2024-01-11 11:00:00,-72900,-73300,-72900,-73400,2575680
2024-01-11 10:00:00,-73200,-73200,-73000,-73500,2455256
2024-01-11 09:00:00,-73300,-72900,-72700,73600,9102463
2024-01-10 15:00:00,-73600,-73800,-73600,-73900,1876938
2024-01-10 14:00:00,-73800,-73600,-73500,-73900,2039961
2024-01-10 13:00:00,-73700,-73600,-73500,-73800,1849120
2024-01-10 12:00:00,-73700,-73600,-73300,-73700,1892574
2024-01-10 11:00:00,-73700,-73700,-73200,-73800,3583268
2024-01-10 10:00:00,-73800,-74400,-73600,-74500,4221925
2024-01-10 09:00:00,-74500,+75000,-74300,+75200,4479903
2024-01-09 15:00:00,-74700,-74800,-74500,-75000,2455136
2024-01-09 14:00:00,-74900,-74900,-74300,-75100,3933191
2024-01-09 13:00:00,-75000,-75500,-74800,-75600,5139435
2024-01-09 12:00:00,-75600,-75600,-75500,-75800,1729818
2024-01-09 11:00:00,-75700,-75900,-75600,-76100,2016032
2024-01-09 10:00:00,-76000,+76800,-75800,+76900,3971130
2024-01-09 09:00:00,+76900,+77400,76500,+77700,6582738
2024-01-08 15:00:00,-76500,76600,-76500,+76700,1303903
2024-01-08 14:00:00,+76700,+76700,-76400,+76700,1277845
2024-01-08 13:00:00,76600,+76800,76600,+76800,1125546
2024-01-08 12:00:00,+76700,+76800,+76700,+76900,772642
2024-01-08 11:00:00,+76800,+77000,+76700,+77000,1407993
2024-01-08 10:00:00,+77000,+77400,+76900,+77500,1727684
2024-01-08 09:00:00,+77400,+77000,+76800,+77400,3401077
2024-01-05 15:00:00,76600,-76500,-76400,76600,1463696
2024-01-05 14:00:00,-76500,-76500,-76400,+76700,1532870
2024-01-05 13:00:00,-76500,+76800,-76500,+76800,1205776
2024-01-05 12:00:00,+76700,76600,-76500,+76800,1043161
2024-01-05 11:00:00,-76500,76600,-76500,+76700,738759
2024-01-05 10:00:00,76600,+76700,-76500,+76800,1011386
2024-01-05 09:00:00,76600,+76700,-76500,+77100,4201771
2024-01-04 15:00:00,-76600,-76600,-76500,-76800,1754681
2024-01-04 14:00:00,-76600,-76500,-76400,-76600,1159261
2024-01-04 13:00:00,-76600,-76600,-76400,-76700,1128408
2024-01-04 12:00:00,-76700,-76800,-76500,-76900,947038
2024-01-04 11:00:00,-76700,-76500,-76200,-76800,1845363
2024-01-04 10:00:00,-76600,+77200,-76400,+77200,2525858
2024-01-04 09:00:00,+77200,-76100,-76100,+77300,5687957
2024-01-03 15:00:00,-77000,-77400,-77000,-77400,2135320
2024-01-03 14:00:00,-77400,-77300,-77200,-77500,1693193
2024-01-03 13:00:00,-77400,-77700,-77300,-77700,1925348
2024-01-03 12:00:00,-77700,-77900,-77500,-78000,1620040
2024-01-03 11:00:00,-77900,-77900,-77800,-78200,2248052
2024-01-03 10:00:00,-77900,-77800,-77100,-78000,5713993
2024-01-03 09:00:00,-77800,-78500,-77800,-78800,6214940
2024-01-02 15:00:00,+79600,+79700,+79600,+79800,1945318
2024-01-02 14:00:00,+79700,+79500,+79400,+79800,4190518
2024-01-02 13:00:00,+79400,+79200,+79100,+79500,2026637
2024-01-02 12:00:00,+79300,+78700,+78700,+79300,2346939
2024-01-02 11:00:00,+78700,-78400,-78200,+78800,1500010
2024-01-02 10:00:00,-78400,-78200,-78200,+79400,4888235
2023-12-28 15:00:00,+78500,+78200,+78100,+78500,4009963
2023-12-28 14:00:00,+78200,-77800,-77800,+78200,2814533
2023-12-28 13:00:00,-77800,-77800,-77600,-77900,1966951
2023-12-28 12:00:00,-77800,78000,-77800,+78100,1487155
2023-12-28 11:00:00,-77900,-77900,-77800,+78200,3066360
2023-12-28 10:00:00,-77900,-77600,-77600,78000,1802835
2023-12-28 09:00:00,-77700,-77700,-77500,-77800,2576052
2023-12-27 15:00:00,+78000,+77800,+77800,+78000,1704897
2023-12-27 14:00:00,+77800,+77800,+77700,+77900,1510794
2023-12-27 13:00:00,+77900,+77600,+77500,+77900,3393540
2023-12-27 12:00:00,+77600,+77300,+77200,+77600,1642608
2023-12-27 11:00:00,+77300,+77500,+77300,+77600,1918471
2023-12-27 10:00:00,+77400,+77200,-76500,+77500,3885825
2023-12-27 09:00:00,+77200,+76700,76600,+77800,6523682
2023-12-26 15:00:00,+76600,+76600,+76500,+76700,2304990
2023-12-26 14:00:00,+76500,+76500,+76500,+76600,1277259
2023-12-26 13:00:00,+76600,+76500,+76300,+76600,2482469
2023-12-26 12:00:00,+76400,+76400,+76400,+76500,578043
2023-12-26 11:00:00,+76500,+76300,+76300,+76500,1193858
2023-12-26 10:00:00,+76400,+76400,+76300,+76500,1060144
2023-12-26 09:00:00,+76400,+76100,-75700,+76500,4203376
2023-12-22 15:00:00,+75900,+76000,+75800,+76000,1631818
2023-12-22 14:00:00,+75900,+75800,+75800,+76000,2058958
2023-12-22 13:00:00,+75900,+75900,+75800,+75900,1154845
2023-12-22 12:00:00,+75900,+75700,+75700,+75900,1179627
2023-12-22 11:00:00,+75700,+75500,+75500,+75800,1221278
2023-12-22 10:00:00,+75600,+75600,+75500,+75800,1406017
2023-12-22 09:00:00,+75500,+75800,+75400,+76300,5824465
2023-12-21 15:00:00,+75000,+74900,74800,+75000,2527499
2023-12-21 14:00:00,+74900,-74600,-74500,+74900,1604806
2023-12-21 13:00:00,-74600,74800,-74500,74800,1252160
2023-12-21 12:00:00,74800,-74600,-74600,74800,980933
2023-12-21 11:00:00,-74600,-74500,-74500,-74700,1020159
2023-12-21 10:00:00,-74600,-74700,-74500,+74900,2001963
2023-12-21 09:00:00,-74700,-74600,-74300,+75000,3971942
2023-12-20 15:00:00,+74800,+74600,+74600,+74900,2606267
2023-12-20 14:00:00,+74700,+74300,+74200,+74700,4915025
2023-12-20 13:00:00,+74300,+74200,+74100,+74300,1029661
2023-12-20 12:00:00,+74200,+74000,+74000,+74300,1588272
2023-12-20 11:00:00,+74100,+73900,+73900,+74300,3044299
2023-12-20 10:00:00,+73900,+74000,+73900,+74000,878795
2023-12-20 09:00:00,+74000,+74200,+73800,+74200,2768602
2023-12-19 15:00:00,+73400,+73100,+73100,+73400,1857994
2023-12-19 14:00:00,+73100,+73000,72900,+73200,1213500
2023-12-19 13:00:00,+73000,+73000,72900,+73100,790785
2023-12-19 12:00:00,+73000,+73100,72900,+73200,995760
2023-12-19 11:00:00,+73100,72900,-72800,+73100,990889
2023-12-19 10:00:00,72900,-72800,-72800,+73000,761887
2023-12-19 09:00:00,-72800,+73000,-72800,+73200,2272782
2023-12-18 15:00:00,-72900,-73000,-72900,-73100,1632208
2023-12-18 14:00:00,-73100,-73100,-73000,-73200,1044198
2023-12-18 13:00:00,-73200,-73100,-73000,73300,1088663
2023-12-18 12:00:00,-73100,-73200,-73000,73300,1220847
2023-12-18 11:00:00,73300,-72900,-72900,73300,974435
2023-12-18 10:00:00,-72900,-73000,-72800,-73100,1195296
2023-12-18 09:00:00,-73000,73300,-73000,+73400,2342277
2023-12-15 15:00:00,+73300,+73300,+73300,+73400,3687769
2023-12-15 14:00:00,+73300,+73500,+73200,+73600,1904026
2023-12-15 13:00:00,+73500,+73700,+73500,+73700,1564465
2023-12-15 12:00:00,+73700,+73600,+73500,+73800,1689263
2023-12-15 11:00:00,+73600,+73700,+73600,+73800,974647
2023-12-15 10:00:00,+73600,+74000,+73600,+74000,1866116
2023-12-15 09:00:00,+73900,+73800,+73500,+74000,3200274
2023-12-14 15:00:00,+73100,-72600,-72500,+73100,7941462
2023-12-14 14:00:00,-72700,+73200,-72600,+73300,3695076
2023-12-14 13:00:00,+73300,+73400,+73200,+73500,2048879
2023-12-14 12:00:00,+73400,+73500,+73100,+73600,1781815
2023-12-14 11:00:00,+73600,+73800,+73400,+73900,2087351
